Scrape_date,Author,Book,Highlighted_by,Passage
2013-01-29T01:48:45.980962, by Gerard S. Doyle,When There Is No Doctor: Preventive and Emergency Healthcare in Uncertain Times (Process Self-Reliance),Highlighted by 3 Kindle users,"Green tea may also help to reduce the risk of cardiovascular disease and some forms of cancer. It also promotes oral health and may have anti-hypertensive effects, help to control body weight, protect against solar ultraviolet radiation, and increase bone mineral density."
2013-01-29T01:48:45.980962, by Les Funtleyder,"Healthcare Investing : Profiting from the New World of Pharma, Biotech, and Health Care Services (McGraw-Hill Finance & Investing)",Highlighted by 3 Kindle users,"Although the payer models may vary, they have three tools to control costs: they can limit treatment options or quantity of services, pay providers less, or pass along a greater portion of the costs to patients."
2013-01-29T01:48:45.980962," by Mark S. Gaunya, Jennifer A. Borislow",Bend the Healthcare Trend: How Consumer-Driven Health & Wellness Plans Lower Insurance Costs,Highlighted by 3 Kindle users,"Yet, the average American employee who needs family insurance spends about fifteen minutes each year during open enrollment to make a $18,000 health insurance buying decision."
2013-01-29T01:48:45.980962," by Nancy Leigh Harless, Kerry-Ann Morris",To the Rescue: Stories from Healthcare Workers at the Scenes of Disasters,Highlighted by 3 Kindle users,"There are so many things we take for granted, like electricity, clean water, personal security, but there are millions around the world who get by without any of this. They pick themselves up and continue their lives even after they’ve lost everything."
2013-01-29T01:48:45.980962, by Steven D. Knope M.D.,Concierge Medicine: A New System to Get the Best Healthcare,Highlighted by 3 Kindle users,"Doctors in the MDVIP model typically carry much larger panels of patients than the physicians in MD2. MDVIP doctors may carry up to 600 patients. To put this into perspective, the average internist in this country has 2,500 to 3,000 patients."
2013-01-29T01:48:45.980962, by Howard Dean,Howard Dean's Prescription for Real Healthcare Reform: How We Can Achieve Affordable Medical Care for Every American and Make Our Jobs Safer,Highlighted by 6 Kindle users,"Since 1998, premiums  for employer-sponsored coverage have increased 119 percent.  Nearly 9 million workers employed by larger firms (those with  100 or more workers) were uninsured in 2007."
2013-01-29T01:48:45.980962, by Les Funtleyder,"Healthcare Investing : Profiting from the New World of Pharma, Biotech, and Health Care Services (McGraw-Hill Finance & Investing)",Highlighted by 3 Kindle users,"The corporatization of health care includes the movement of physicians from single-person practices to group practices, increased concentration of membership among larger managed-care plans, and increased concentration among pharmaceutical companies."
2013-01-29T01:48:45.980962," by Nancy Leigh Harless, Kerry-Ann Morris",To the Rescue: Stories from Healthcare Workers at the Scenes of Disasters,Highlighted by 4 Kindle users,"When signs of burnout or stress are noticeable, it’s already too late. Commonsense suggestions include: stay connected with colleagues, seek consultation if needed, maintain balance between work and play, maintain physical and spiritual activities, and add humor to your life every day."
2013-01-29T01:48:45.980962," by Marion J. Ball, Charlotte Weaver, Joan Kiel","Healthcare Information Management Systems: Cases, Strategies, and Solutions (Health Informatics)",Highlighted by 4 Kindle users,These initiatives encompass all major components of a successful program: advanced technologies to deliver clinical knowledge in the care process: evidence-based care provided at the point of care; process improvement; performance measures to monitor success: and restructuring to lead and support change.
2013-01-29T01:48:45.980962, by Les Funtleyder,"Healthcare Investing : Profiting from the New World of Pharma, Biotech, and Health Care Services (McGraw-Hill Finance & Investing)",Highlighted by 3 Kindle users,One of the ways in which investors can judge if a company is capable of consistent R&D growth is to look at its track record of success with organic (not acquired) new product development.
2013-01-29T01:48:45.980962," by Nancy Sharby, Ann Noonan Meredith E. Drench","Psychosocial Aspects of Healthcare, 3/e (Drench, Psychosocial Aspects of Healthcare)",Highlighted by 3 Kindle users,"external locus of control, believing that what happens to them is a result of outside influences or events. They may be less adherent to treatment protocols because they believe that their efforts will not make a difference."
2013-01-29T01:48:45.980962," by Mark S. Gaunya, Jennifer A. Borislow",Bend the Healthcare Trend: How Consumer-Driven Health & Wellness Plans Lower Insurance Costs,Highlighted by 3 Kindle users,"The plan uses a provision in the 1996 Health Insurance Portability and Accountability Act that permits employers to differentiate health insurance premiums based on behaviors. Currently, Safeway is focused on tobacco usage, healthy weight, and blood pressure and cholesterol levels."
2013-01-29T01:48:45.980962, by Norah Vincent,Voluntary Madness: Lost and Found in the Mental Healthcare System,Highlighted by 6 Kindle users,"Can we really say that our lives are in every way preferable to the madman’s? We spend our lives running from consciousness, too. Every chance we get. Our lives are full of guzzled substances and vapid entertainments, the generically familiar, homogenized, franchised world, all a distraction from the emptiness at the heart of ourselves and our heavy, heavy awareness of same."
2013-01-29T01:48:45.980962," by Grunden, Naida",The Pittsburgh Way to Efficient Healthcare: Improving Patient Care Using Toyota Based Methods,Highlighted by 3 Kindle users,"Specify each design … Test each use … Improve with each problem. Fill in this statement to get started: Ideally, we would like to [….], but this problem is in our way. We will design a temporary improvement, and experiment with it until our work comes as close as possible to the ideal."
2013-01-29T01:48:45.980962, by Regina Herzlinger,Who Killed HealthCare? : America's $2 Trillion Medical Problem - and the Consumer-Driven Cure,Highlighted by 13 Kindle users,"The HR types believe that by restricting choice and giving the insurance companies a large volume of enrollees, they can achieve meaningful cost control. But they are profoundly wrong in their belief: to the contrary, choice supports competition, competition fuels innovation, and innovation is the only way to make things better and cheaper."
2013-01-29T01:48:45.980962, by American Society for Healthcare Risk Management (ASHRM),Risk Management Handbook for Health Care Organizations (Jossey-Bass Public Health),Highlighted by 4 Kindle users,"identification of key contacts and responsibilities, level and types of risk financing, contractual relationships, and risk management activities (including policies, orientation, job and credentialing requirements, integration into current organizational structure, and safety and quality program integration)."
2013-01-29T01:48:45.980962," by Imogen Evans, Iain Chalmers, Hazel Thornton, Paul Glasziou",Testing Treatments: Better Research for Better Healthcare,Highlighted by 4 Kindle users,"How many other fields of therapeutic research would, if evaluated in this way, reveal similar mismatches between the questions about treatment effects that matter to patients and clinicians, and those that researchers are addressing? Regrettably, mismatch appears to be the rule rather than the exception.18, 19, 20, 21"
2013-01-29T01:48:45.980962," by Brett E. Trusko, Jim Harrington, Carolyn Pexton, Praveen K. Gupta",Improving Healthcare Quality and Cost with Six Sigma Reader,Highlighted by 7 Kindle users,"Organizations that can't measure what they say they value don't really value what they profess to value. And if they can't measure it, they can't improve it!"
2013-01-29T01:48:45.980962," by e-Patient Dave"" deBronkart","Laugh, Sing, and Eat Like a Pig: How an empowered patient beat Stage IV cancer (and what healthcare can learn from it)",Highlighted by 3 Kindle users,two contending factions – reductionism and emergence. Reductionists want to eliminate all confounding variables to get repeatable results. Emergence is the study of what tiny influences lead to new patterns as the chaos unfolds.”
