tags,text,created_at,from_user,from_user_id,to_user_id,id,to_user
hospice,Hinds Hospice earns key accreditation http://t.co/WKgin3nG  - #hospice,"Fri, 08 Feb 2013 01:57:05 +0000",hospice_news,46338768,0,299698332048162816,
,You think u gon be able to go to the doctor whenever I want with Obamacare like with Universal Healthcare in Europe!? Wrong!,"Fri, 08 Feb 2013 01:56:15 +0000",RAWDiamante,195785515,0,299698125336084481,
notsobright,always thought the NHS stood for national healthcare scotland and that we were the only ones to have it #notsobright,"Fri, 08 Feb 2013 01:56:13 +0000",DaleGanson,58184794,0,299698115844395008,
,"RT @StevenSinger3: Liberals protest WAR.
Conservatives protest HEALTHCARE.
@RWwatchMA http://t.co/6KzPQeuS","Fri, 08 Feb 2013 01:56:13 +0000",ManUpUAll,312805513,245689692,299698114724511745,RWwatchMA
hchlitss,RT @regrounding: Lowers the barriers and increases communication RT @drkdhoffman How can patient blogs change healthcare practice? #hchlitss,"Fri, 08 Feb 2013 01:56:01 +0000",drkdhoffman,364938826,0,299698064975884289,
,"RT @StevenSinger3: Liberals protest WAR.
Conservatives protest HEALTHCARE.
@RWwatchMA http://t.co/8xzB9g97","Fri, 08 Feb 2013 01:55:49 +0000",purplehullpea,168239508,0,299698014438715392,
health::diet,RT @ValeHealthcare: Vale Healthcare is now offering a dietetic and nutrition service - clinics led by James Greatorex... http://t.co/79NGQ5OZ #health #diet...,"Fri, 08 Feb 2013 01:55:46 +0000",GearUpMagWales,384220406,0,299698001763520512,
,RT @ProPublica: Physicians and pharma: @AliceDreger on what the Sunshine Act Means means for healthcare transparency http://t.co/kgbw9lEK via @TheAtlantic,"Fri, 08 Feb 2013 01:55:43 +0000",SharonTreat,143836243,0,299697991466483712,
,"Social Worker MSW - South Jersey Healthcare -  Vineland, NJ: Masters Prepared Social Worker will fu... http://t.co/aKoxCJpk Follow @NPSW","Fri, 08 Feb 2013 01:55:43 +0000",JobsSocialwork,709143050,0,299697989788762112,
,Social Worker (MSW) -(LIFE) - South Jersey Healthcare -  New Jersey: in Social Work from an accredi... http://t.co/WsJMwhnL Follow @NPSW,"Fri, 08 Feb 2013 01:55:43 +0000",JobsSocialwork,709143050,0,299697987888750592,
,"Social Worker MSW - South Jersey Healthcare -  Vineland, NJ: Masters Prepared Social Worker will fu... http://t.co/IeI8nhiy Follow @NPSW","Fri, 08 Feb 2013 01:55:42 +0000",JobsSocialwork,709143050,0,299697985258930176,
,Social Worker (MSW) -(LIFE) - South Jersey Healthcare -  New Jersey: in Social Work from an accredi... http://t.co/A9k4Qnq2 Follow @NPSW,"Fri, 08 Feb 2013 01:55:42 +0000",JobsSocialwork,709143050,0,299697983736381440,
,"Social Worker MSW - South Jersey Healthcare -  Vineland, NJ: Masters Prepared Social Worker will fu... http://t.co/3KUr4Lmf Follow @NPSW","Fri, 08 Feb 2013 01:55:40 +0000",JobsSocialwork,709143050,0,299697975830147072,
,Social Worker (MSW) -(LIFE) - South Jersey Healthcare -  New Jersey: in Social Work from an accredi... http://t.co/ki8NqzkS Follow @NPSW,"Fri, 08 Feb 2013 01:55:39 +0000",JobsSocialwork,709143050,0,299697974739623937,
,Obamacare will destroy our healthcare system.,"Fri, 08 Feb 2013 01:55:30 +0000",Davidrh48329,991500644,0,299697936298819584,
Hchlitss,Lowers the barriers and increases communication RT @drkdhoffman How can patient blogs change healthcare practice? #Hchlitss,"Fri, 08 Feb 2013 01:55:30 +0000",regrounding,145671206,0,299697935451570176,
,Don't have healthcare? That should be more motivation to live healthy. Take care of your body and your teeth!,"Fri, 08 Feb 2013 01:55:16 +0000",Enlivenmagazine,44273886,0,299697876857147392,
,"If Canadian healthcare (obamacare) is amazing, why do all of their doctors and serious patients come here? Competition in healthcare is good","Fri, 08 Feb 2013 01:54:57 +0000",Sudi_Pineapple,149275182,0,299697797358317569,
,@MMFlint my Swiss roommate refused to believe that there are Americans without healthcare when I told him.,"Fri, 08 Feb 2013 01:54:55 +0000",LeSabot,15256567,20479813,299697788172775424,MMFlint
globalsurgery,RT @drrayprice: Technology-bringing surgical care to resource poor areas http://t.co/YUUGetwm #globalsurgery innovations for access improved healthcare,"Fri, 08 Feb 2013 01:54:54 +0000",bnwomeh,17103302,0,299697785484214272,
Amazon::Healthcare,#Amazon USA : North American Healthcare Foot Rocker by North American #Healthcare http://t.co/oDbhdvz2,"Fri, 08 Feb 2013 01:54:52 +0000",Psoriasis_Care,56036302,0,299697775317225472,
,"RT @Federal_flashes: We spend more money on killing people (wars, policing) than we do on education and healthcare. Great priorities we have here.","Fri, 08 Feb 2013 01:54:33 +0000",queen_mayalove,1002909402,0,299697697223475200,
Job,"Looking for a RN-ICU-Palmdale,CA (Palmdale) http://t.co/GNuxV4cd #Job","Fri, 08 Feb 2013 01:54:10 +0000",VHSTravelNurse,380549624,0,299697597831077888,
hchlitss,"They Empower, Educate, Enrich lives of pts! RT @drkdhoffman How can patient blogs change healthcare practice? #hchlitss","Fri, 08 Feb 2013 01:54:09 +0000",ChronicPainGPS,744925574,0,299697594010050561,
suckers,7 mill in jeopardy of losing employment healthcare.  Nice Obama voters  If you like it I savor it for you #suckers,"Fri, 08 Feb 2013 01:54:00 +0000",ellemdy,922498826,0,299697557477683200,
,@lokilam I lied. Healthcare,"Fri, 08 Feb 2013 01:53:49 +0000",AjTroccia,506587631,250159345,299697509603880962,lokilam
tcot::p2,RT @Norsu2: CBO admits on ObamaCare  http://t.co/Ur4OcasF That 7 Million will get coverage dumped because of  Govt. take over of healthcare #tcot #p2,"Fri, 08 Feb 2013 01:53:41 +0000",roswell2001,28161086,0,299697477077069824,
tcot::p2,RT @Norsu2: CBO admits on ObamaCare  http://t.co/Ur4OcasF That 7 Million will get coverage dumped because of  Govt. take over of healthcare #tcot #p2,"Fri, 08 Feb 2013 01:53:38 +0000",JoelEdmonson,287691302,0,299697463739170816,
,Account Manager ( Healthcare ) http://t.co/28uyTOT1,"Fri, 08 Feb 2013 01:53:34 +0000",topnewjob,309138239,0,299697449436594176,
,Account Manager ( Healthcare ) http://t.co/tuoN4SHG,"Fri, 08 Feb 2013 01:53:34 +0000",swishbusiness,222592073,0,299697446504763392,
,3 Future Trends for Telehealth | Healthcare Information Technology http://t.co/0JrTeUhL,"Fri, 08 Feb 2013 01:53:33 +0000",sanjagauthier,541395442,0,299697444168540161,
tcot,"RT @Rockprincess818: Hope and change! Gas $4 per gallon, food up, utilities up, rents up, taxes are up, healthcare up - what a stellar record of failure
#tcot","Fri, 08 Feb 2013 01:53:33 +0000",Kc_sarks,426109127,0,299697442486624257,
,RT @Reuters: Catholic bishops reject Obama offer on contraceptive coverage http://t.co/pHCX0m5z,"Fri, 08 Feb 2013 01:53:10 +0000",Salty_Swift,472273222,0,299697348995579904,
,the movie john q. pisses me off everytime. you shouldn't have to fight for healthcare.,"Fri, 08 Feb 2013 01:53:03 +0000",velvetconcha,77094937,0,299697317748023296,
,@PortugueseBoy_ whens our healthcare assignment due? haha,"Fri, 08 Feb 2013 01:52:56 +0000",johnnnyTHI,302112605,114252482,299697288157229056,PortugueseBoy_
Medicare,RT @DrBob_Southlake: Today Sen Murkowsky (R) AK Reintroduced the #Medicare Patient Empowerment Act. It offers a path to Healthcare Freedom http://t.co/vVY9Xtce,"Fri, 08 Feb 2013 01:52:55 +0000",fadboo,28802658,0,299697284835319808,
,@LogicRules55 @ABC @CBS @CNN @msnbc Huntsman was very popular among liberals for his stance on Healthcare Taxes ... http://t.co/dsvWxpS6,"Fri, 08 Feb 2013 01:52:44 +0000",EternalQuest27,260954365,985158294,299697240279232513,LogicRules55
activism::patients::healthcare,RT @kogandan: I nominate @reginaholliday for a Shorty Award in #activism for her dedication to #patients and #healthcare http://t.co/10M2U072,"Fri, 08 Feb 2013 01:52:43 +0000",ReginaHolliday,37568811,0,299697234663071744,
tcot::p2,RT @Norsu2: CBO admits on ObamaCare  http://t.co/Ur4OcasF That 7 Million will get coverage dumped because of  Govt. take over of healthcare #tcot #p2,"Fri, 08 Feb 2013 01:52:39 +0000",AP411Eric,789168882,0,299697217575460864,
BYOD::healthcare::WiFi,RT @Christinejcb: Patients want to stay connected to social media &amp; family w/their own #BYOD is your #healthcare #WiFi secure &amp; reliable? http://t.co/fNftiZ9M,"Fri, 08 Feb 2013 01:52:38 +0000",bitzermobile,156224963,0,299697214773657600,
,"Water, power rationing affecting healthcare delivery http://t.co/6RZ9dO6z","Fri, 08 Feb 2013 01:52:37 +0000",WorldGhana,610747134,0,299697211053338625,
,Be the first to control your own healthcare.  http://t.co/Hab89i5N via @Robertmarsl,"Fri, 08 Feb 2013 01:52:37 +0000",RobertMarsL,362986770,0,299697209589526529,
,RT @Reuters: Catholic bishops reject Obama offer on contraceptive coverage http://t.co/pHCX0m5z,"Fri, 08 Feb 2013 01:52:33 +0000",chestertown3,49636149,0,299697193093308417,
,Please join this Page and add to the discussion.  Universal healthcare is an imperative.  If you would like to... http://t.co/4Ck0ryto,"Fri, 08 Feb 2013 01:52:31 +0000",wildethangs,68272942,0,299697183463206912,
,True Fact about healthcare http://t.co/FIQmKrum via @9GAG http://t.co/bBGDWDgy,"Fri, 08 Feb 2013 01:52:28 +0000",sonofamitch1450,35033015,0,299697170276311042,
tcot::p2,CBO admits on ObamaCare  http://t.co/Ur4OcasF That 7 Million will get coverage dumped because of  Govt. take over of healthcare #tcot #p2,"Fri, 08 Feb 2013 01:52:12 +0000",Norsu2,149315713,0,299697104056623104,
BYOD::healthcare::WiFi,RT @Christinejcb: Patients want to stay connected to social media &amp; family w/their own #BYOD is your #healthcare #WiFi secure &amp; reliable? http://t.co/fNftiZ9M,"Fri, 08 Feb 2013 01:52:10 +0000",BYODRT,984732049,0,299697095307296769,
healthcare,it's all about data “@pennlive: Geisinger creates company to share data with other health-care systems. http://t.co/W3xShxSo” #healthcare,"Fri, 08 Feb 2013 01:51:56 +0000",peterwilson3,82443736,0,299697035723014144,
HealthCare,Work At Home/ 20 Year Old Company/ Daily Pay With Benefits http://t.co/x30T8Wmb #HealthCare via @_getHoobly,"Fri, 08 Feb 2013 01:51:47 +0000",missshanda1,124138264,0,299696999102550016,
agingchat,"In my 'book' MT @beclosedotcom: RT @caringwise Please join#agingchat w @beclosedotcom Feb 13 4 P ETto talk abt POA, healthcare proxies, etc","Fri, 08 Feb 2013 01:51:42 +0000",KathyKastner,101386174,0,299696977933897728,
westchester::newyork,The Expanding World of Healthcare:  Should You Get on This Train? - http://t.co/jeeuLfOK #westchester #newyork,"Fri, 08 Feb 2013 01:51:40 +0000",MyWestchesterNY,475222325,0,299696972317749248,
physician::jobs,"Hiring a Director, US Regulatory Strategy CV/Met JOB: Healthcare IT Directors and Managers at B... http://t.co/0GmpQ5ty #physician #jobs","Fri, 08 Feb 2013 01:51:21 +0000",Hospital_Jobs,61612407,0,299696891124400129,
physician::jobs,"Hiring a Director, US Regulatory Strategy CV/Met JOB: Healthcare IT Directors and Managers at B... http://t.co/f6cK3Zno #physician #jobs","Fri, 08 Feb 2013 01:51:20 +0000",Physicians_Job,95997571,0,299696887127232512,
,I'll never forget that day I showed @keijonburgess23 up in healthcare.. don't doubt me bitch,"Fri, 08 Feb 2013 01:51:15 +0000",knightriderrrxo,486052179,0,299696865715310592,
BYOD::healthcare::WiFi,Patients want to stay connected to social media &amp; family w/their own #BYOD is your #healthcare #WiFi secure &amp; reliable? http://t.co/fNftiZ9M,"Fri, 08 Feb 2013 01:51:03 +0000",Christinejcb,137741070,0,299696816050565120,
,"""@Reuters: Catholic bishops reject Obama offer on contraceptive coverage http://t.co/byB0s7DG""","Fri, 08 Feb 2013 01:50:48 +0000",MotownG1,439762759,0,299696752594935810,
,"When it comes to healthcare, it's a global village http://t.co/PT82saXH","Fri, 08 Feb 2013 01:50:42 +0000",sandrastephens,21376987,0,299696726321811456,
,"RT @JSG1113: As Healthcare Insurance becomes a consumer product, Insurers need to look deeply at product development, branding, pos…http://t.co/x8nAKQ5A","Fri, 08 Feb 2013 01:50:39 +0000",Synecticsworld,23825521,0,299696716150628352,
healthcare::healthTech::health,"RT @techurself: Forbes Health Summit: How Technology Will Change Health Care 
http://t.co/2el8iFtp #healthcare #healthTech #health (via...","Fri, 08 Feb 2013 01:50:22 +0000",FountainheadMob,850025150,0,299696645170409473,
,Healthcare providers in this article say they are looking to improve their revenue cycle management. We can help! http://t.co/UY5cCZZM,"Fri, 08 Feb 2013 01:49:55 +0000",ABBYYsolutions,602483660,0,299696528853966848,
,"RT @DieselSmoke24_7: I'm really pissed, I'm going to be penalized next tax season for not having healthcare. Fuck Obama and Obama supporters.","Fri, 08 Feb 2013 01:49:48 +0000",MaxG712,372111693,0,299696500714397698,
healthcareinnovation::intellectualhealth,I just signed up for Healthcare Innovation and Entrepreneurship #healthcareinnovation - a free @coursera online class. #intellectualhealth,"Fri, 08 Feb 2013 01:49:41 +0000",drpennylane,21039622,0,299696472981663745,
hchlitss,RT @drkdhoffman: Do you think that you are providing a form of health literacy education?--a bridge between healthcare providers &amp; patients? #hchlitss,"Fri, 08 Feb 2013 01:49:34 +0000",nursefriendly,22638297,0,299696443999014912,
,"RT @RGWoodersonDPT: @TashaDPT An interesting inservice would be to examine effective marketing strategies in healthcare. PT as a whole is poor, Chiros excel.","Fri, 08 Feb 2013 01:49:28 +0000",Jerry_DurhamPT,19120080,0,299696415725207552,
,RT @Jennyjinx: I didn't realize they write our laws..hmm RT @Reuters Catholic bishops reject Obama offer on contraceptive coverage http://t.co/XB4G0BVL,"Fri, 08 Feb 2013 01:49:24 +0000",DianeDavisWeeks,808432572,0,299696399661019137,
,"*VIDEO* Obama Listens As Dr. Ben Carson Destroys His Policies On Taxes, Healthcare &amp;amp; Debt A… http://t.co/egmp4M62 via @wordpressdotcom","Fri, 08 Feb 2013 01:49:20 +0000",thatMrGguy,246924505,0,299696385018716160,
,"""Healthcare &amp; the Election"" http://t.co/vviiZxUl  N.B. this was written before the PMs announcement. Published today.","Fri, 08 Feb 2013 01:49:16 +0000",MAVR_1,392452593,0,299696364932190208,
canadianprobz,"RT @CanadianProbz: Our healthcare might be free, but what's the point if you die from blood loss after waiting in emergency for two weeks #canadianprobz","Fri, 08 Feb 2013 01:49:13 +0000",hannahwebb2001,248946746,0,299696354043756544,
Healthcare,RT @HITNewsTweet: Panel: Standards not ready for Stage 3 http://t.co/snnna3NU | #Healthcare IT News,"Fri, 08 Feb 2013 01:49:12 +0000",informatics1,19774668,0,299696350407323648,
Recruiting::Job::Dallas::Jobs,"#Recruiting #Job alert: Internal Recruiter Wanted | Lexicon Senior Healthcare | #Dallas , TX http://t.co/oVDMOgUg #Jobs","Fri, 08 Feb 2013 01:49:02 +0000",internshipjob,124238421,0,299696306375520256,
,"RT @Eliu4tress: Hitler was a socialist,which is y he massacred socialists,was anti-gay/multiculturalism,busted unions,&amp; tried to remove univ. healthcare","Fri, 08 Feb 2013 01:48:47 +0000",sugarglider33,271603792,0,299696246606671872,
,"House introduces bill to fix Medicare cuts for good - FierceHealthFinance | Health Finance, Healthcare Finance: http://t.co/duVKFIoy","Fri, 08 Feb 2013 01:48:33 +0000",sandeolson,56742778,0,299696185273376769,
,"RT @Eliu4tress: Hitler was a socialist,which is y he massacred socialists,was anti-gay/multiculturalism,busted unions,&amp; tried to remove univ. healthcare","Fri, 08 Feb 2013 01:48:22 +0000",kim_tastiic,44361097,0,299696141681967104,
,UPDATE 1-Obama nominates Tavenner to lead Medicare and Medicaid http://t.co/RhNMxx0M,"Fri, 08 Feb 2013 01:48:20 +0000",ditzden,323558370,0,299696132571930624,
,@crawleykeepnhs @NHAparty Is what you get when you put bean-counters &amp; ex-supermarket-managers in charge of healthcare.. :-/,"Fri, 08 Feb 2013 01:48:18 +0000",Cadoret,24863992,580175227,299696124493697024,NHAparty
tcot,"RT @Rockprincess818: Hope and change! Gas $4 per gallon, food up, utilities up, rents up, taxes are up, healthcare up - what a stellar record of failure
#tcot","Fri, 08 Feb 2013 01:48:09 +0000",rcarlisle09,92381311,0,299696085667028993,
,"Enjoy the storm, America! It's a bit brisk over here as well but they've got nationwide marriage equality and their healthcare is the tits.","Fri, 08 Feb 2013 01:47:54 +0000",MatthewLaBonne,619390818,0,299696023394201600,
GOP::p2::tcot::WarOnWomen,RT @BlueDuPage: Another #GOP attack on women's healthcare in Tennessee  http://t.co/eiIdNTHF  #p2 #tcot #WarOnWomen,"Fri, 08 Feb 2013 01:47:36 +0000",shawbear76,17849506,0,299695945170427905,
,RT @Reuters: Catholic bishops reject Obama offer on contraceptive coverage http://t.co/pHCX0m5z,"Fri, 08 Feb 2013 01:47:00 +0000",Dani_102,29395481,0,299695794330669057,
,"RT @J0NESz: He At Boot Camp, You On Food Stamps. Welfare, No Healthcare, A True Tramp.","Fri, 08 Feb 2013 01:46:34 +0000",A1_errthingg,198990062,0,299695687925379072,
,"@Chazz4you i know right and u will hate it more in the healthcare field,when u have to still try to get to work...im good thanks","Fri, 08 Feb 2013 01:46:33 +0000",dunksothersista,16230572,22502900,299695682158198785,Chazz4you
,blks still dont have equal access to healthcare and education....,"Fri, 08 Feb 2013 01:46:30 +0000",outtabound5,142583919,0,299695670527397889,
,Anytime  you see the word healthcare you MUST do something to correct the misuse  of the word. SICKNESSCARE is what is being discussed.,"Fri, 08 Feb 2013 01:46:29 +0000",rotcodnelg,836635962,0,299695666299555840,
GOP::p2::tcot::WarOnWomen,Another #GOP attack on women's healthcare in Tennessee  http://t.co/eiIdNTHF  #p2 #tcot #WarOnWomen,"Fri, 08 Feb 2013 01:46:20 +0000",BlueDuPage,41186732,0,299695629469351936,
,"He At Boot Camp, You On Food Stamps. Welfare, No Healthcare, A True Tramp.","Fri, 08 Feb 2013 01:46:15 +0000",J0NESz,220417430,0,299695608984379392,
HealthCare,#HealthCare Catholic Health to pay $4.9 million in St. Joseph overbilling case http://t.co/D5qrVfii,"Fri, 08 Feb 2013 01:46:12 +0000",GIBERAT,495821672,0,299695595902365696,
,"Settlement result ""thinks"" out of the box.  Uh, plus 7 million dollars. http://t.co/lci5kDg0","Fri, 08 Feb 2013 01:46:11 +0000",WCT_Lawyer,409455912,0,299695589787045889,
